Age,Gender,Geography,PreviousPurchases,Salary,NumChildren,Product,EducationLevel,MaritalStatus,EmploymentStatus,HousingStatus,CreditScore,InternetUsage,NumberOfCars,HealthStatus,ShoppingFrequency,MembershipDuration,PurchaseFlag
37,Male,Africa,5295.500335827309,55114.794907131574,4,Mobile Phone,High School,Widowed,Retired,Living with Parents,303,4.506978526853626,2,Good,8,13,0
41,Female,South America,6003.77357459002,143561.60168962664,0,Mobile Phone,PhD,Married,Student,Own,687,7.864908398249048,0,Fair,15,5,1
29,Female,Africa,6360.176303255791,57926.8952732255,4,Mobile Phone,Bachelor,Single,Employed,Rent,460,6.102534432108262,0,Excellent,14,17,1
67,Male,Europe,7482.173016035405,92149.5979069997,2,Mobile Phone,High School,Widowed,Employed,Own,795,5.143270231484987,0,Excellent,8,11,1
52,Male,Africa,3019.8217288359783,124203.8171578364,4,Mobile Phone,High School,Widowed,Employed,Own,387,9.754837347486658,0,Poor,3,1,1
50,Female,North America,6263.81644633931,86805.99873408343,2,Mobile Phone,Master,Married,Student,Living with Parents,489,2.2273195221382367,2,Poor,18,13,0
50,Male,Europe,1962.5772959825945,144911.23785078706,3,Mobile Phone,High School,Widowed,Unemployed,Own,388,2.4468540824858787,1,Fair,12,1,1
68,Female,Asia,2268.0773196401665,129701.09370733688,2,Mobile Phone,Master,Divorced,Retired,Rent,434,6.069223178416879,0,Poor,7,7,1
60,Female,Africa,766.3579949014246,139732.47182011645,0,Mobile Phone,PhD,Married,Employed,Rent,793,4.64659795961137,1,Fair,8,6,0
54,Male,North America,7495.3058027734305,68451.33588807707,1,Mobile Phone,PhD,Divorced,Employed,Rent,560,5.326153206555429,2,Fair,3,13,1
29,Male,South America,5119.230406817282,91286.20426346362,1,Mobile Phone,High School,Single,Retired,Own,312,5.930869662435927,0,Excellent,13,14,0
20,Female,South America,2458.0384854356635,129221.61841414208,3,Mobile Phone,High School,Married,Unemployed,Own,685,2.147231578242971,1,Excellent,5,8,0
18,Female,Africa,5606.753484432875,137455.00445935695,0,Mobile Phone,Bachelor,Widowed,Retired,Rent,549,3.431091467017184,2,Fair,16,3,1
50,Female,South America,3606.9779664744965,142767.2651359078,3,Mobile Phone,Bachelor,Married,Employed,Living with Parents,802,5.834401862895366,1,Poor,18,5,0
57,Female,Asia,8388.378111863756,134289.75912636827,3,Mobile Phone,Master,Divorced,Employed,Living with Parents,390,2.74198748766635,1,Excellent,18,16,0
27,Male,Europe,5328.664019874103,114998.13752978045,4,Mobile Phone,High School,Divorced,Unemployed,Rent,562,8.556306697981812,2,Fair,5,12,1
60,Female,North America,395.12615625287873,23147.924719150902,4,Mobile Phone,High School,Single,Student,Own,693,8.051390784621706,0,Good,10,8,1
61,Male,Africa,9852.443334763417,60943.948431810204,0,Mobile Phone,Bachelor,Widowed,Unemployed,Own,721,6.113531883342389,1,Poor,5,4,0
46,Male,South America,835.555528535749,36761.71703614596,1,Mobile Phone,Master,Widowed,Retired,Own,485,5.45434239589001,1,Excellent,2,17,1
30,Female,Europe,6989.986070110691,40118.61817421928,2,Mobile Phone,Bachelor,Single,Employed,Own,786,9.366024906964848,2,Fair,8,5,0
29,Male,Asia,4428.832808105843,57817.93435977596,4,Mobile Phone,High School,Divorced,Unemployed,Rent,512,7.771034692989505,0,Excellent,1,10,1
48,Male,South America,2568.246284548953,29716.259434511838,0,Mobile Phone,Master,Widowed,Employed,Own,670,1.3431598805406706,0,Excellent,19,4,0
63,Female,South America,6796.93652118274,51594.135602148024,0,Mobile Phone,PhD,Widowed,Student,Rent,747,3.0104456154124692,1,Fair,18,7,0
19,Male,North America,1346.3838016793713,144407.24875008833,1,Mobile Phone,High School,Divorced,Unemployed,Rent,339,1.6568384607485762,0,Fair,15,2,0
68,Male,Asia,8596.642314719267,60552.66521646545,0,Mobile Phone,Bachelor,Single,Unemployed,Own,451,9.95216233862053,1,Good,14,9,1
67,Female,Asia,2581.0586605400085,40762.69909012306,0,Mobile Phone,Master,Divorced,Employed,Living with Parents,794,4.799718145249203,0,Poor,6,19,1
52,Female,Africa,3678.391218001276,113379.023454575,1,Mobile Phone,Bachelor,Widowed,Student,Own,613,2.2077682560181358,1,Excellent,7,7,0
40,Female,North America,6363.171999411543,127705.66950679247,4,Mobile Phone,PhD,Married,Employed,Living with Parents,806,4.223530757959189,2,Poor,4,2,1
34,Female,Africa,110.19022409713006,60824.920447542856,1,Mobile Phone,High School,Single,Retired,Living with Parents,477,9.81954123604156,1,Fair,2,1,0
43,Female,North America,4780.2112824497835,56204.65037518822,3,Mobile Phone,High School,Married,Retired,Rent,437,2.287015232389286,2,Fair,16,10,0
25,Female,Asia,8953.064322866547,51428.74122765436,4,Mobile Phone,Bachelor,Divorced,Student,Living with Parents,383,4.212492278505228,0,Fair,4,18,0
46,Female,North America,6836.114848609,71123.96107862853,3,Mobile Phone,High School,Single,Retired,Living with Parents,318,3.4822069513142737,0,Fair,2,6,0
43,Male,North America,3940.213612892482,31340.128519055936,0,Mobile Phone,Bachelor,Single,Employed,Rent,329,8.111951845916384,2,Poor,13,17,1
27,Male,North America,6638.201838629086,106986.79945230682,3,Mobile Phone,Bachelor,Single,Unemployed,Own,612,1.229556762501162,0,Fair,3,14,0
43,Female,Europe,9372.037306543061,126889.42228333965,1,Mobile Phone,Master,Divorced,Retired,Living with Parents,571,9.52043215917888,2,Excellent,9,17,1
51,Male,Europe,1959.2726366762352,106278.69636609835,1,Mobile Phone,PhD,Single,Student,Own,321,8.818270532275063,2,Poor,19,15,0
68,Male,Asia,5364.899287502806,74755.95968609629,2,Mobile Phone,High School,Single,Student,Rent,609,4.279310953872604,1,Fair,9,8,0
58,Female,North America,2423.9020540096435,57565.0921547511,0,Mobile Phone,High School,Widowed,Employed,Living with Parents,383,9.111272601865931,1,Good,11,17,0
24,Male,Asia,8556.823927789974,73228.00138650458,1,Mobile Phone,Bachelor,Single,Retired,Rent,788,4.831604386347777,1,Poor,3,19,1
21,Female,Europe,7238.397490855476,75098.87303534235,4,Mobile Phone,PhD,Widowed,Retired,Rent,702,3.6273013410517656,2,Good,10,5,0
67,Male,North America,8030.651610469989,106582.70770142593,1,Mobile Phone,Master,Single,Retired,Rent,816,4.663047226918664,1,Good,9,19,0
62,Female,Africa,9435.817339682344,140647.84623457343,4,Mobile Phone,Bachelor,Divorced,Student,Living with Parents,781,8.424986052209665,2,Poor,6,6,1
28,Male,Europe,2399.856886183598,29176.243628232056,0,Mobile Phone,PhD,Single,Student,Rent,575,6.0501727388644095,1,Good,7,1,0
46,Male,Europe,582.3197980059042,143935.9670748709,2,Mobile Phone,High School,Single,Student,Own,698,2.954973961533379,1,Poor,14,8,0
53,Male,Europe,2979.946829672371,138326.16686306446,2,Mobile Phone,Master,Divorced,Unemployed,Rent,849,1.6271779506709785,2,Fair,11,1,1
42,Female,North America,4051.479155419875,35305.19904457555,3,Mobile Phone,Master,Single,Employed,Living with Parents,428,6.459013203201041,1,Fair,18,7,1
38,Male,South America,6289.082086061378,43866.054041093405,1,Mobile Phone,Bachelor,Married,Unemployed,Living with Parents,304,8.365724368035533,2,Fair,7,3,1
53,Male,Africa,7997.275168509534,60507.42818809998,0,Mobile Phone,Bachelor,Single,Student,Living with Parents,781,8.699619148836847,0,Excellent,7,8,1
27,Female,Africa,3563.0525516641405,92756.58532547495,3,Mobile Phone,Master,Single,Retired,Own,737,8.406343251560893,2,Good,13,7,0
54,Female,Asia,4787.620168695598,37481.905490219724,0,Mobile Phone,High School,Widowed,Retired,Living with Parents,616,5.620896837852035,2,Poor,16,13,0
26,Male,North America,7876.125933263301,46043.54392534531,0,Mobile Phone,High School,Widowed,Unemployed,Own,424,4.399455954862585,1,Excellent,12,17,1
41,Male,Europe,2330.754390654876,137347.7882121583,3,Mobile Phone,Master,Married,Student,Rent,375,9.778623715267162,0,Excellent,2,3,1
52,Male,South America,2249.606086590475,34209.082000220355,0,Mobile Phone,Bachelor,Divorced,Student,Own,582,9.301699055542416,0,Poor,7,16,1
66,Male,North America,5933.4065993173335,71854.17446811413,3,Mobile Phone,Bachelor,Single,Student,Rent,795,7.7682569097831164,2,Excellent,19,11,1
52,Female,North America,4416.962622126884,119190.23109563213,1,Mobile Phone,High School,Widowed,Retired,Rent,646,4.870650448617495,1,Good,10,2,0
65,Male,South America,9494.078350050808,135515.80519579595,3,Mobile Phone,PhD,Married,Retired,Rent,429,9.761192918619827,0,Poor,10,13,1
53,Male,Europe,3634.6023755473225,63685.53313756942,1,Mobile Phone,PhD,Divorced,Student,Living with Parents,651,4.365127432826784,2,Excellent,6,10,0
35,Female,North America,7619.600474717646,41376.87569648361,2,Mobile Phone,PhD,Widowed,Unemployed,Own,444,7.160344936333021,1,Excellent,12,14,1
66,Male,Africa,5872.618160293953,115811.515682423,3,Mobile Phone,High School,Divorced,Employed,Living with Parents,784,3.648773349574896,2,Excellent,1,9,1
56,Male,Africa,640.3033103017951,120432.50862751296,2,Mobile Phone,Master,Married,Retired,Living with Parents,544,8.521103613556987,0,Poor,4,19,0
49,Male,South America,935.4169252935393,147404.34772787074,3,Mobile Phone,PhD,Divorced,Retired,Own,543,8.741202827590202,1,Fair,13,3,0
41,Female,Europe,2111.249233080903,38140.44068764255,0,Mobile Phone,High School,Divorced,Employed,Rent,418,5.582086195701044,0,Excellent,19,19,1
40,Female,South America,1517.2109662053572,112224.71474701563,2,Mobile Phone,High School,Married,Student,Own,739,6.059574109143491,2,Good,5,12,1
49,Male,North America,3360.777747479982,74248.02990550519,4,Mobile Phone,Bachelor,Divorced,Unemployed,Living with Parents,812,9.53703687476235,0,Fair,19,14,1
54,Male,Africa,5831.990268387033,138901.82688376907,4,Mobile Phone,Bachelor,Married,Unemployed,Own,470,2.2790769963740662,1,Good,12,4,0
29,Female,Asia,6063.3891757731235,73018.01496334016,4,Mobile Phone,High School,Divorced,Student,Rent,599,5.242470571613624,0,Poor,7,16,1
66,Male,South America,5918.901073111125,77974.8488231466,2,Mobile Phone,Bachelor,Widowed,Retired,Living with Parents,489,5.755807447162517,0,Fair,7,10,1
30,Male,Asia,1264.3254828682254,36483.55776427544,1,Mobile Phone,Bachelor,Widowed,Student,Own,591,8.34798522595035,1,Good,19,3,0
40,Female,Asia,6042.231567518911,61721.78206181438,3,Mobile Phone,Bachelor,Widowed,Retired,Rent,832,8.000360013219904,2,Excellent,13,10,1
42,Female,Africa,4156.494179888112,72109.26115099696,0,Mobile Phone,High School,Widowed,Unemployed,Living with Parents,386,6.418618523095369,1,Fair,16,4,1
52,Female,South America,9040.221386001997,22276.13806912062,0,Mobile Phone,PhD,Married,Retired,Living with Parents,701,2.4003400847985445,2,Fair,2,15,0
58,Male,Asia,9128.643541466176,76884.68089756777,2,Mobile Phone,Bachelor,Divorced,Unemployed,Rent,484,4.655838082618855,2,Poor,18,3,0
47,Male,North America,7704.92088417001,63721.411664749816,4,Mobile Phone,High School,Married,Unemployed,Own,799,1.8208596876128227,0,Fair,10,17,0
34,Male,Europe,7060.760795882319,124499.16565406395,0,Mobile Phone,High School,Single,Unemployed,Rent,489,2.3531676460180595,1,Poor,2,12,1
66,Male,Europe,1238.031901442983,33924.63974795308,0,Mobile Phone,Master,Divorced,Retired,Living with Parents,428,3.0385630795439225,2,Fair,2,5,0
37,Female,Africa,938.4726947083024,118827.44649997585,1,Mobile Phone,Master,Married,Student,Rent,740,4.0029387949014925,2,Poor,7,17,1
65,Male,South America,8424.25354004945,112821.50062597543,0,Mobile Phone,PhD,Divorced,Unemployed,Living with Parents,409,4.961581656366441,2,Poor,1,8,1
42,Male,South America,4327.456582928806,51431.702611803776,0,Mobile Phone,Master,Divorced,Student,Rent,431,7.486028160721668,0,Good,4,14,1
39,Female,Europe,4568.486524489366,30825.316884433625,3,Mobile Phone,High School,Single,Employed,Own,784,1.2086399980418991,1,Fair,7,15,0
30,Female,North America,8493.151591129,129438.3479482405,0,Mobile Phone,Master,Widowed,Employed,Rent,498,8.84779656036928,0,Excellent,18,8,0
36,Male,Europe,6252.1664947018035,52425.90555683874,3,Mobile Phone,Bachelor,Divorced,Unemployed,Living with Parents,374,9.92872439470988,2,Excellent,17,17,1
66,Female,Europe,1876.1316849308464,38922.81556192278,4,Mobile Phone,Master,Divorced,Employed,Own,503,9.677041550011651,2,Good,12,13,1
53,Female,South America,2189.030966974869,66674.75824871496,1,Mobile Phone,High School,Single,Unemployed,Living with Parents,352,4.824775842984386,1,Good,2,6,1
29,Male,Asia,163.13397344486415,72114.76707567676,0,Mobile Phone,PhD,Married,Retired,Own,338,4.594244762022206,1,Fair,12,1,1
58,Male,North America,7135.633930021491,62391.43737141145,1,Mobile Phone,PhD,Widowed,Retired,Living with Parents,590,5.700927229220806,1,Fair,17,14,0
36,Male,South America,4907.555419095402,146942.54462590365,1,Mobile Phone,PhD,Married,Retired,Living with Parents,781,6.981450835079441,2,Excellent,8,10,0
29,Male,Europe,9504.642737086615,134506.68700852554,1,Mobile Phone,PhD,Married,Student,Living with Parents,637,3.4983314613707965,2,Excellent,16,18,1
26,Female,Asia,7168.726732357853,133486.81453968154,2,Mobile Phone,Bachelor,Married,Unemployed,Own,693,6.8944327947939374,2,Good,7,18,0
24,Female,North America,1121.2113415890103,71839.78676770009,3,Mobile Phone,Bachelor,Widowed,Unemployed,Living with Parents,350,3.7831963053595232,1,Good,3,6,0
45,Male,Africa,1699.260453398768,145173.05316600413,1,Mobile Phone,Bachelor,Married,Student,Rent,491,6.945998408395042,0,Fair,6,17,0
31,Male,North America,5067.074003154927,108921.98851792069,4,Mobile Phone,Master,Married,Student,Living with Parents,614,6.874237136468503,0,Poor,2,4,1
48,Female,North America,9256.254269761052,128159.30693165999,0,Mobile Phone,Master,Widowed,Employed,Living with Parents,412,1.0074618238472173,2,Poor,12,17,1
69,Male,Europe,2547.785789849437,85113.76625706707,1,Mobile Phone,Master,Widowed,Employed,Own,414,8.841247980868491,2,Excellent,18,2,0
36,Male,Europe,8273.243998933147,40880.248115915805,1,Mobile Phone,PhD,Single,Retired,Living with Parents,316,2.7329392874214977,0,Poor,14,4,0
64,Male,Africa,3191.496959343184,135295.11564800795,0,Mobile Phone,PhD,Married,Student,Living with Parents,505,9.934840276843435,0,Good,6,17,1
33,Male,Africa,2771.9821766022033,83235.47611838268,4,Mobile Phone,Master,Single,Student,Living with Parents,556,5.95036068089908,2,Poor,2,15,0
22,Female,Africa,9023.788218371908,145912.1381810756,1,Mobile Phone,Bachelor,Divorced,Student,Living with Parents,387,4.478551373941461,1,Fair,16,4,1
52,Male,South America,567.6917615192624,53131.93148232818,1,Mobile Phone,High School,Single,Unemployed,Living with Parents,673,1.8254266301507993,2,Good,18,1,1
29,Female,South America,6641.336283465055,149009.26888605917,4,Mobile Phone,Master,Single,Employed,Rent,612,7.128851007012379,1,Fair,2,8,0
42,Male,Europe,527.3583913841089,48915.20865637937,1,Mobile Phone,High School,Single,Student,Rent,822,4.238075536845369,0,Good,2,9,1
69,Male,Europe,8027.561487058427,67861.67854305104,4,Mobile Phone,Bachelor,Single,Retired,Own,504,9.666784067093314,0,Poor,13,10,1
38,Female,Africa,8311.103114059515,97222.14798024038,1,Mobile Phone,High School,Married,Unemployed,Own,385,8.715451716837503,0,Fair,13,12,1
53,Male,South America,8944.230089130544,110131.99769398436,0,Mobile Phone,PhD,Divorced,Student,Rent,340,2.11971451920687,0,Good,13,7,0
40,Female,Asia,1942.2916097811978,113636.68197083293,4,Mobile Phone,High School,Divorced,Employed,Own,841,5.119183565751726,2,Good,6,5,1
33,Male,South America,1332.5317436713644,81912.81316061043,0,Mobile Phone,Master,Widowed,Student,Rent,580,4.9969809727644705,0,Excellent,16,8,0
56,Male,Europe,5084.996960925523,29987.50439233325,0,Mobile Phone,Master,Divorced,Employed,Rent,555,7.378978834794811,1,Good,2,18,1
62,Male,South America,2789.162953444554,84486.25972309316,1,Mobile Phone,Bachelor,Single,Employed,Own,619,3.456530904691315,1,Fair,10,13,0
59,Male,Europe,6102.3449752459455,63509.43382973152,4,Mobile Phone,Master,Widowed,Employed,Own,516,8.526000759904722,2,Poor,16,9,1
56,Male,Africa,5186.098176650498,105495.22917243402,2,Mobile Phone,High School,Single,Retired,Living with Parents,402,9.473070127491686,0,Poor,11,5,1
31,Female,Africa,1534.035891231725,43695.8259415425,0,Mobile Phone,PhD,Married,Retired,Rent,708,5.97105656606242,0,Excellent,18,10,0
48,Female,Africa,7418.777889132534,71208.60221767587,0,Mobile Phone,High School,Married,Employed,Rent,749,9.345268268523684,1,Good,12,7,1
22,Male,Asia,8057.465347406711,145595.4900200693,0,Mobile Phone,High School,Divorced,Unemployed,Rent,555,3.928245005594512,0,Fair,11,16,0
52,Male,Asia,9634.125921702724,31552.761899939313,1,Mobile Phone,High School,Single,Student,Own,385,3.855994858111556,1,Excellent,16,2,1
40,Female,Europe,4015.83487597528,98303.44053235084,1,Mobile Phone,Master,Single,Unemployed,Rent,546,7.510090179474878,1,Good,15,10,0
46,Female,North America,3443.5758612673876,31784.269776309648,0,Mobile Phone,Bachelor,Single,Unemployed,Rent,483,4.9992713211926665,2,Good,1,10,0
60,Male,Asia,2003.4002945973903,40409.43527219477,1,Mobile Phone,Master,Widowed,Student,Own,458,3.48539379193407,2,Fair,8,13,0
28,Male,Europe,1890.5640465710662,98641.47051969742,1,Mobile Phone,High School,Widowed,Retired,Rent,802,3.786755673267854,2,Excellent,9,2,0
35,Female,South America,3278.427525261855,77719.41793511223,1,Mobile Phone,Bachelor,Widowed,Unemployed,Rent,533,8.491273538546547,0,Excellent,11,5,0
64,Male,Africa,9819.985353307255,91304.86960352217,3,Mobile Phone,Bachelor,Divorced,Unemployed,Living with Parents,675,6.822976462844014,0,Poor,7,4,0
29,Female,Africa,1013.3608797691471,134383.38217736204,4,Mobile Phone,High School,Divorced,Student,Living with Parents,359,8.123180183753213,0,Excellent,12,11,0
26,Male,Africa,2667.7254005670866,126241.23152642642,1,Mobile Phone,High School,Single,Unemployed,Living with Parents,720,4.714975313328378,0,Poor,7,14,0
27,Female,Europe,951.186129062912,135437.58842570666,3,Mobile Phone,Master,Single,Unemployed,Rent,468,9.449378025864222,2,Excellent,6,15,0
61,Female,Africa,2808.950788083802,100113.1397089676,3,Mobile Phone,Bachelor,Divorced,Retired,Living with Parents,473,9.01635947048359,1,Good,14,5,1
34,Male,Asia,1014.7741820539793,83653.61206282185,1,Mobile Phone,PhD,Widowed,Unemployed,Own,371,1.3221029150310093,1,Fair,4,12,0
55,Female,South America,5132.257780884679,79695.68563140286,3,Mobile Phone,Bachelor,Widowed,Employed,Living with Parents,438,4.284471397121278,2,Excellent,13,17,1
24,Male,Africa,4439.7209698511315,116175.11230891773,2,Mobile Phone,Master,Widowed,Retired,Own,473,1.6652989574360089,1,Good,16,2,1
63,Male,Europe,1823.098270826975,87768.98418224519,3,Mobile Phone,High School,Widowed,Student,Own,364,3.140209634837085,2,Excellent,2,2,1
30,Male,South America,1830.5981483743426,33749.943514088445,4,Mobile Phone,Bachelor,Widowed,Student,Own,331,9.331160572107343,0,Poor,11,17,1
57,Male,Africa,6298.479829821989,38452.07312757397,3,Mobile Phone,PhD,Divorced,Student,Rent,663,9.063282512853677,2,Good,1,1,1
